depth,tropismN,tropismS,rRLD,An,prld_stand,prld_highr,prld_cont,vrld_sl,vrld_2sc,vrld_4sc,vrld_sc_ir,vrld_sc_ip,prvd_stand,prvd_highr,prvd_cont,vrvd_sl,vrvd_2sc,vrvd_4sc,rlc
-20.0,1.0,0.025,2.005657437975787,0.31391049105479535,1.785087115224075,1.7945150620224086,1.869953226532994,2.374822630135234,1.882328913736152,1.9928665014322542,2.1150327341755326,2.2667014081558765,0.008001357878109424,0.008125926952039324,0.008326150959953742,0.011234861994612086,0.009020060778277774,0.009438666719801286,9.3984375
-40.0,1.0,0.025,1.2748993861223084,0.3615186508489135,0.9163796656051307,0.821423921336419,0.9033488518244324,1.5095598360826992,1.195157695668385,1.2962324077607394,1.4275724184965353,1.471631835811486,0.003965274477407801,0.003492144249317367,0.003888157707132256,0.007202798512980984,0.00566552299413183,0.006148192731703215,4.6171875
-60.0,1.0,0.025,0.8245491584825152,0.4020607643278157,0.4682965362816752,0.3789466950997694,0.4629375781435232,0.9763172734021394,1.0691754771700221,1.0577131987548203,1.028696860028796,1.3307718619248265,0.0021183489564451,0.0016551149075362058,0.002053148589613109,0.004732723067470972,0.0051266650859933425,0.005019856983651973,2.393229166666667
-80.0,1.0,0.025,0.4026897688301531,0.4495303363404358,0.32316152299235756,0.19747536698585205,0.2599815845136163,0.47680962752389955,0.5555213124797752,0.6029133239044975,0.5013713575806544,0.8253532056141429,0.0014635233929463,0.0008947086324936893,0.001182745232824872,0.002393522823746415,0.002798720157440866,0.0029882655492467704,1.36328125
-120.0,1.0,0.025,0.011497003134713477,0.499063904077129,0.031101484685514862,0.01594084035742622,0.01977628917390578,0.013613163796609871,0.015835993990071177,0.01637971109107172,0.009282851074803516,0.024244660105129177,0.0001386356218748905,0.0001000430782703377,9.772536094474743e-05,7.67860792519058e-05,9.225615017878734e-05,9.319130950665985e-05,0.10416666666666666
-10.0,1.0,0.025,3.219114530384329,0.24382240693994503,2.914711301729338,3.0528935099434396,3.128505655631608,3.81565358487528,3.265975461438894,3.340123764761068,3.6210283106164067,3.8205420721245678,0.01367176385682951,0.014232753297372409,0.014612837603654096,0.017800256001852064,0.015346056323039042,0.015657146039654568,15.743489583333332
-20.0,1.0,0.025,2.0043263595599816,0.3143009396756987,1.6874690771997714,1.866451104458062,1.9364956695581632,2.375751153595021,2.134597692405897,2.1394136515958415,2.1212231209339527,2.6684859213728442,0.007848011894051541,0.008612865644156512,0.008847434899234317,0.011243696147401968,0.010102313664016737,0.010122824253606347,9.803385416666666
-40.0,1.0,0.025,1.2701683357146873,0.3616366664192257,0.6795159631307258,0.8599668864066953,0.8074299907399493,1.5055451795268031,1.449615436780238,1.4698310750040742,1.5667600671594226,1.7439240780485594,0.0025383128903211627,0.0036038499587262075,0.003327639312012436,0.00718788730258754,0.006884543288268024,0.006951630372231394,4.184895833333334
-60.0,1.0,0.025,0.8194107374056845,0.4024330928306948,0.43159534415693745,0.38146129567211,0.37861812325896,0.9712569988288098,0.9518330994780978,0.8037676059413191,0.8312988229337065,0.9842071368609294,0.0017826452710184616,0.0016590498833071363,0.0016265493085514554,0.004718599977831805,0.004597935407250983,0.0038888959366462465,1.9700520833333335
-80.0,1.0,0.025,0.402780303572029,0.4498821414970083,0.3009277942969514,0.31302479432081276,0.27772496744345876,0.4774201398352483,0.4234275048393631,0.33086537272598504,0.3276754304933768,0.36542010629144145,0.001430095349500326,0.0013324635887789218,0.0012780976357524474,0.0023848920937938798,0.0020685533011742655,0.0016157620673891873,1.4153645833333335
-120.0,1.0,0.025,0.011291486512053826,0.4992070007394422,0.006598217026632493,0.007203892293931237,0.010896163806648342,0.01338392920836688,0.022439339943483978,0.012297430703796429,0.0,0.024594861407592858,5.18222753441493e-05,5.406016867484142e-05,6.522017642215107e-05,7.210411389465914e-05,0.00010297337926011752,5.834182966836745e-05,0.06119791666666667
