depth,tropismN,tropismS,rRLD,An,prld_stand,prld_highr,prld_cont,vrld_sl,vrld_2sc,vrld_4sc,vrld_sc_ir,vrld_sc_ip,prvd_stand,prvd_highr,prvd_cont,vrvd_sl,vrvd_2sc,vrvd_4sc,rlc
-60.0,1.0,0.025,0.36886555506384283,0.4696895752129053,0.008431804180145266,0.015888077582592138,0.020551496717746563,0.053256600159088334,0.05404896272143605,0.029308220547445894,0.01086372079345438,0.047752720301437436,1.2528250554597997e-05,0.00013552081859401595,0.00030560999379540207,0.00142599295526975,0.0011954407745182064,0.0006006607753679983,0.103125
-80.0,1.0,0.025,0.29236021565223824,0.4762914240104036,0.026980007717008692,0.029662011828523554,0.022472136738211038,0.04221080253677043,0.006809818261333506,0.011926144324609922,0.0,0.023852288649219844,2.950621688842793e-05,0.0005117173600297408,0.00023235839460610262,0.0011940316032833533,9.560248693908081e-06,0.00020985939960907753,0.108125
-120.0,1.0,0.025,0.0799167606933147,0.4936487301014107,0.02976813381048496,0.002220578649124573,0.01123132512477698,0.0115383366970027,0.0,0.0003120530251004517,0.0,0.0006241060502009034,4.0400036757570274e-05,1.9341603367881364e-06,8.76139451813248e-05,0.00031871412645530597,0.0,5.732596531545848e-07,0.055
-10.0,1.0,0.025,4.032457122699268,0.22380721306197954,0.5914336468423422,0.6301485639781756,0.6535243560851189,0.5811282731221337,0.6611149166385073,0.5733890582274704,0.08149935063059965,1.0652787658243419,0.00977901880826578,0.01151497121774164,0.01123973846896625,0.011510106615909468,0.012221360793293707,0.010075368605618173,3.256875
-20.0,1.0,0.025,2.796410252813768,0.299099934579189,0.3731388344726432,0.4152086802902818,0.38188614466412485,0.4029982245839465,0.3426951411805075,0.4059184325698339,0.4801602448339039,0.33167662030576484,0.008990610523825899,0.005139168075986001,0.0065526414128139095,0.007998120171816114,0.006793911296764395,0.008313340393592005,1.8875
-40.0,1.0,0.025,0.9591760442706642,0.4249785761057455,0.10744507429834445,0.11812276933950949,0.12333839073358718,0.13822944702608816,0.20598426800510442,0.16574289166991157,0.21543366231953856,0.1160521210202847,0.0041741860112464125,0.0029030074094789017,0.003353658420680576,0.003931160029160517,0.004812188442658395,0.004025340034053059,0.621875
-60.0,1.0,0.025,0.3759988754027625,0.4695938798269986,0.04049212082125421,0.013113900322624421,0.027325220523865018,0.05418621215553275,0.014049991554759918,0.0174429738083408,0.031526281388619695,0.003359666228061908,0.001659193741192443,0.00023699349960210376,0.0005613476508451569,0.0014078177944962357,0.0006478474338979748,0.0005097428529458418,0.135
-80.0,1.0,0.025,0.2938568317459424,0.476360717541153,0.024770460707585863,0.039253428024144735,0.025521376903076064,0.04234850067379042,0.05585868995637595,0.041544253506155725,0.08044718626102541,0.002641320751286042,2.2261143225381864e-05,0.0001773011599578999,0.00023204213726218798,0.0011706514943317732,0.0017202089572152747,0.0013717978130281443,0.12437499999999999
-120.0,1.0,0.025,0.08028945002082429,0.49364008227456413,0.011465611981767248,0.0036850929260254296,0.0075810033424000625,0.01157072921566367,0.0029315538395597537,0.0014771639107908508,0.002495165208607829,0.0004591626129738724,9.678158480159944e-06,5.568608821707788e-06,9.03791622527506e-06,0.0003065646256608557,0.00029219690898030855,0.00014610752638942725,0.036875000000000005
-10.0,1.0,0.025,4.034727042892919,0.22276536363448446,0.7753408724375973,0.6261396614671078,0.6847515504477169,0.5822764528976271,0.5482049834410044,0.5015537668492661,0.12815734776530507,0.8749501859332274,0.01601865806971577,0.012320643578231252,0.012623096075147241,0.011515788263602457,0.010161309815094721,0.010474767421810175,3.385
-20.0,1.0,0.025,2.830944147122852,0.2971047394222445,0.31698087719719176,0.4257721087594854,0.40875999675811303,0.4085510863099396,0.3779534084038102,0.4112398046984988,0.48966336279755984,0.3328162465994378,0.0037506454742008673,0.00605673213939842,0.0057495374789947725,0.008090950329090497,0.006455989390865046,0.007539396974327102,1.9925
-40.0,1.0,0.025,0.9680153366666823,0.42438626223390075,0.1215983139435272,0.09953355273636616,0.11818744127016988,0.13970028965841427,0.16460129065164442,0.11680205483874459,0.11675890917134371,0.11684520050614557,0.0004481339180114112,0.0016118990246750786,0.0024289772825416755,0.00393710617831638,0.0037276440874822593,0.003240683347460235,0.58875
-60.0,1.0,0.025,0.36339115719718906,0.4699196156187033,0.030532475183801477,0.008592845499783728,0.018846629603177463,0.052443228941561615,0.03661024954786108,0.07111339075955167,0.0960247039833157,0.046202077535787575,0.00018300534879580393,1.2114312695792732e-05,0.00026077386850478757,0.001409295042515875,0.0009945105483778903,0.001860285163001646,0.095625
-80.0,1.0,0.025,0.28465785953000305,0.47694309626613995,0.002194274931857418,0.03377265413135109,0.020577282178107434,0.04108073903748342,0.008606026873923367,0.02139928796529827,0.03302323474740688,0.009775341183189665,2.03888867692247e-06,0.0004316303958136759,0.00032160140781566386,0.0011119098526950807,0.0002613853501796652,0.0006610377318716675,0.098125
-120.0,1.0,0.025,0.07463830021336373,0.4938992132015273,0.006958089303576605,0.003324565522051552,0.006593034569194189,0.010771515454830995,0.0,0.0,0.0,0.0,5.8706697814602836e-06,3.4992076837807614e-06,8.139698932631251e-06,0.00029109952230211417,0.0,0.0,0.03375
-10.0,1.0,0.025,4.007107878689753,0.22582169874722283,0.5586545844299563,0.6842812489260933,0.5954592234313485,0.5830735779697324,0.7992344738637354,0.5765713634371,0.11865436468477712,1.0344883621894227,0.01164688034968365,0.011453526628507328,0.010031191783433488,0.01148983657237231,0.0160957271692697,0.012646254761071564,2.978125
-20.0,1.0,0.025,2.7994867510859454,0.29935800992750383,0.48825442426664034,0.42740467076596855,0.40134461899621143,0.4073528354740168,0.1541497115298641,0.19232836905085507,0.1832697989181997,0.20138693918351067,0.011077675455121111,0.0039330473391103096,0.0046990499467357595,0.00800401394418775,0.0027694681265156215,0.0034685986616407867,1.99125
-40.0,1.0,0.025,0.9750769028097849,0.4242151092247576,0.10702485597686193,0.10909307832685182,0.09712306116808342,0.14188327235723144,0.1136708857484449,0.13936978781705564,0.21577539062196552,0.06296418501214562,0.0010791354688377052,0.002013397828526401,0.0018146354399368647,0.004011717270212019,0.005569735886377413,0.005422194595087132,0.495
