depth,tropismN,tropismS,rRLD,An,CV,prld_stand,prld_highr,prld_cont,vrld_sl,vrld_2sc,vrld_4sc,vrld_sc_ir,vrld_sc_ip,prvd_stand,prvd_highr,prvd_cont,vrvd_sl,vrvd_2sc,vrvd_4sc,prcd_stand,prcd_highr,prcd_cont
-40.0,1.0,0.025,0.9614394510758507,0.4240466380389976,0.3689617262341281,0.12473766608725709,0.08493606236386717,0.09381487287057111,0.15483788972739687,0.1443402787980402,0.1562433596977855,0.14697381974919074,0.1655128996463802,0.0015936262242148304,0.002274389793529049,0.0018597705970590428,0.004361579988738413,0.005513548666470906,0.005527182948851597,0.0015936262242148304,0.0019166666666666666,0.46555555555555556
-60.0,1.0,0.025,0.37354688093610317,0.46948218693616356,0.6132482607225141,0.0061495830236253405,0.020965210530068102,0.01667501190473665,0.06015897381127362,0.046293640410363705,0.047533079031969905,0.030738876682821655,0.06432728138111816,8.8937212266647e-06,0.0005281635826973002,0.00020351746127421754,0.0015715522213694735,0.0012178316626129432,0.001035004986651853,8.8937212266647e-06,0.0005,0.08722222222222223
-80.0,1.0,0.025,0.2977430791432568,0.4758779714085646,0.728938394645937,0.04102726535466059,0.009729214035166512,0.0286530871109753,0.047950924006593613,0.031196380230215398,0.024575424251253458,0.00392862725052275,0.04522222125198417,0.001377561695958558,9.16065963778583e-06,0.0007435858749626258,0.0012879918885268212,0.0005009174332860126,0.0004831486188191034,0.001377561695958558,0.00023611111111111112,0.14277777777777778
-120.0,1.0,0.025,0.08585327473747903,0.49331941704796206,1.1348026347955102,0.010496485233306724,0.002034789323806693,0.006441902424405775,0.0138264972085995,0.007063542725205974,0.014900594941069841,0.0,0.029801189882139683,1.6171673396852187e-05,2.5767525856401217e-06,0.00018265768040762463,0.0003750427210409464,8.013206894602075e-06,0.00048093167881442305,1.6171673396852187e-05,5.555555555555556e-05,0.03833333333333333
-10.0,1.0,0.025,3.974423008721146,0.22519432058183153,0.6729017552942897,0.6392166273353046,0.7991279618992679,0.7681476101342496,0.6403065262707589,0.81681938799458,0.8766940633844639,0.103234896331808,1.6501532304371205,0.012445243239683,0.015294961039932664,0.014536687837531322,0.01261881130660583,0.01495060973891359,0.015787178595448224,0.012445243239683,0.018652777777777775,3.793333333333333
-20.0,1.0,0.025,2.8086046551618242,0.2970176267810658,0.2840991750813387,0.48428565907714755,0.4333874977900763,0.43522177322291683,0.45248527559053486,0.2524168548767162,0.28402132415047127,0.1391961981295469,0.4288464501713955,0.014101111962834072,0.007727267657192875,0.00734145659430401,0.00898706533400542,0.004938546650818475,0.004663165472351922,0.014101111962834072,0.010125,2.176111111111111
-40.0,1.0,0.025,0.9882315325222746,0.42175448948514715,0.3151170446584299,0.10791377574177272,0.1010338590990099,0.10609540141879813,0.15921080829898213,0.09639675676665496,0.1556396480708982,0.112651643023044,0.19862765311875227,0.002555677125686971,0.0021261224754546273,0.001991634325143381,0.004475936288658139,0.004115816902085884,0.005015310117495845,0.002555677125686971,0.002263888888888889,0.5294444444444445
-60.0,1.0,0.025,0.36789255073001015,0.4691948911807869,0.6360796895968507,0.04598533364889314,0.013613763451576177,0.026420099711061455,0.05926998728668779,0.047209824133116675,0.07433648588444232,0.0409684583477221,0.1077045134211625,5.626266319315766e-05,1.9555331341319865e-05,0.0005131649558150087,0.0016011233347514385,0.0006705578972234961,0.0009705820550070654,5.626266319315766e-05,0.00030555555555555555,0.13611111111111113
-80.0,1.0,0.025,0.29152157337722834,0.4763245908081293,0.6822536029404938,0.05791800825045477,0.018814854995022865,0.035608602095075506,0.04696610440623984,0.05983025324159275,0.07330200418406226,0.03190345015003311,0.11470055821809151,0.0020820535073292146,2.3802810008122452e-05,0.0010295772601407356,0.0012724573599604927,0.0011519693608972254,0.0014319980168934652,0.0020820535073292146,0.0004583333333333333,0.17777777777777776
-120.0,1.0,0.025,0.08849267507075483,0.49312028771572325,1.1142297686296485,0.04922111874063945,0.005746842415405894,0.012629550328966644,0.014256770668503737,0.06062879295371198,0.03921845962476093,0.0,0.07843691924952186,0.001035611044144761,4.7924521922014436e-06,0.00031935867077842613,0.000402029275106951,0.0013022516719528524,0.0007642908674416805,0.001035611044144761,0.0001388888888888889,0.0661111111111111
