depth,tropismN,tropismS,prld_stand,prld_highr,prld_cont,vrld_sl,vrld_2sc,vrld_4sc,vrld_sc_ir,vrld_sc_ip,prvd_stand,prvd_highr,prvd_cont,vrvd_sl,vrvd_2sc,vrvd_4sc,prcd_stand,prcd_highr,prcd_cont
-80.0,1.0,0.025,0.32070530559062443,0.26996854186848224,0.2520654528626397,0.5779464768020893,0.5707370553229266,0.604978521724864,0.5393022228389072,0.6706548206108219,0.0015465707970093309,0.0012562990714434523,0.0011847976847480794,0.002886116655588986,0.0028787930338990174,0.0030398229230617674,0.0015465707970093309,0.014077380952380952,1.330952380952381
-120.0,1.0,0.025,0.03578900410008486,0.01935407182122999,0.028754819524873083,0.01741521515435035,0.0011578900905785529,0.012375150550623673,0.0,0.024750301101247346,0.00018725130255102946,0.00011998189686394363,0.00015813810034880305,9.510330749191488e-05,9.094047505565003e-06,7.049205076265024e-05,0.00018725130255102946,0.0010714285714285715,0.1488095238095238
-10.0,1.0,0.025,2.8469939982899,2.776524281708771,2.885834810229726,4.314849928533122,3.9998794617331948,4.029981316603,3.9158389044259025,4.14412372878011,0.013072155871731878,0.012873991100529534,0.013203147169253582,0.02012510757338963,0.018602021787721214,0.01879501325177632,0.013072155871731878,0.14577380952380953,15.03452380952381
-20.0,1.0,0.025,1.8303146693563015,1.8453561676915733,1.8503501970193725,2.7194626423757198,2.753757874036068,2.8267003141741345,2.792326019412547,2.8610746089357155,0.007891151618122543,0.008172864438273685,0.008247636568117191,0.012852732329599664,0.013000125157307725,0.013354729507151528,0.007891151618122543,0.09470238095238095,9.383333333333333
-40.0,1.0,0.025,0.8937533665397492,0.8061531960686681,0.8242111069655411,1.7498785332080191,2.143716345335914,2.0411184478581,2.083520834054581,1.998716061661612,0.0042979818663850386,0.0035993437308467074,0.0037428469023015427,0.008344579871448618,0.010065463830329477,0.009578617206819563,0.0042979818663850386,0.040357142857142855,4.1726190476190474
-60.0,1.0,0.025,0.5099498243697631,0.43624465394284806,0.48793073464478975,1.1459747437052108,1.2342165108057983,1.1598322331311013,0.9975092349049502,1.3221552313572547,0.0022833242404981607,0.0019977756032353283,0.0022275366617904788,0.005551391790298652,0.0059068931517779815,0.005578904621766932,0.0022833242404981607,0.023005952380952384,2.5166666666666666
-80.0,1.0,0.025,0.29602307156197327,0.2782295983055271,0.2589672444625253,0.5743416457379404,0.5483775638862701,0.5200842438296357,0.45125031754232386,0.5889181701169472,0.0015176567461139118,0.0012261374842645575,0.0011790868204918884,0.002865896261843148,0.0027529604988758573,0.002630777891947839,0.0015176567461139118,0.014107142857142856,1.3154761904761905
-120.0,1.0,0.025,0.03101640972617443,0.01751641893442065,0.014106347420658277,0.01604320399150858,0.010058004873504132,0.018237547098017334,0.0,0.03647509419603467,0.00012301388582508494,8.335472272237197e-05,7.105149571911998e-05,8.979557812609949e-05,7.899538555092732e-05,0.00010670561530791339,0.00012301388582508494,0.0009523809523809525,0.07857142857142857
-10.0,1.0,0.025,3.0624372683036993,2.939047747311557,3.091224681657344,4.312719997532937,4.3135666270349375,4.292995880970094,4.185060550668303,4.400931211271921,0.014220978763026138,0.013827392433545216,0.01451426298022137,0.02013284536964049,0.020124082450368945,0.020024603953864854,0.014220978763026138,0.15333333333333332,15.92142857142857
-20.0,1.0,0.025,2.18883718659475,1.9780225651859489,2.0004614154124987,2.7166815199129775,2.757350044734269,2.869462911169142,2.7687363452655447,2.9701894770727484,0.00995339045074867,0.00885647050051217,0.008994849852450065,0.01284026929207096,0.013083247255290158,0.013575484263348469,0.00995339045074867,0.10226190476190475,10.165476190476191
-40.0,1.0,0.025,0.8805850499976158,0.9178556158922391,0.9497548957977955,1.7299761117300618,1.7262764395898238,1.8242430925581188,1.6588871513975547,1.9895990337186813,0.00410419120211882,0.004226687666171579,0.004280372754063866,0.008261141805918996,0.00823603330514474,0.008691049896438591,0.00410419120211882,0.046875,4.841666666666667
-60.0,1.0,0.025,0.40222209070248977,0.41277527244079987,0.4317147541970401,1.1297268116405481,0.9778446076442944,1.0069188075129205,0.8485274930846081,1.1653101219412294,0.0017390065895857819,0.0018042722538327185,0.00197059750898105,0.0054701751549550495,0.004811790432350241,0.004976798603582494,0.0017390065895857819,0.020863095238095236,2.2416666666666667
